_id,id,genero,edad,ocup,cp,len_cp
ObjectId("5e4821830014452e3c1b2989"),5117,F,25,0,70118,5
ObjectId("5e4821830014452e3c1b298a"),5118,M,1,10,95123,5
ObjectId("5e4821830014452e3c1b298b"),5119,F,25,0,10011,5
ObjectId("5e4821830014452e3c1b298c"),5120,M,50,7,80302,5
ObjectId("5e4821830014452e3c1b298d"),5121,M,25,7,91608,5
ObjectId("5e4821830014452e3c1b298e"),5122,M,25,0,20009,5
ObjectId("5e4821830014452e3c1b298f"),5123,M,50,12,34761,5
ObjectId("5e4821830014452e3c1b2990"),5124,M,35,2,20818,5
ObjectId("5e4821830014452e3c1b2991"),5125,M,45,0,10016,5
ObjectId("5e4821830014452e3c1b2992"),5126,M,25,11,02453,5
ObjectId("5e4821830014452e3c1b2993"),5127,M,45,5,98502,5
ObjectId("5e4821830014452e3c1b2994"),5128,M,50,7,94709,5
ObjectId("5e4821830014452e3c1b2995"),5129,M,45,17,40515,5
ObjectId("5e4821830014452e3c1b2996"),5130,F,50,1,33149,5
ObjectId("5e4821830014452e3c1b2997"),5131,F,25,1,77707,5
ObjectId("5e4821830014452e3c1b2998"),5132,M,35,7,77565,5
ObjectId("5e4821830014452e3c1b2999"),5133,M,18,11,10028,5
ObjectId("5e4821830014452e3c1b299a"),5134,M,25,17,95014,5
ObjectId("5e4821830014452e3c1b299b"),5135,M,35,7,64055,5
ObjectId("5e4821830014452e3c1b299c"),5136,M,25,12,91106,5
ObjectId("5e4821830014452e3c1b299d"),5137,M,18,18,65265,5
ObjectId("5e4821830014452e3c1b299e"),5138,M,25,17,35205,5
ObjectId("5e4821830014452e3c1b299f"),5139,M,50,16,12866,5
ObjectId("5e4821830014452e3c1b29a0"),5140,M,25,6,35205,5
ObjectId("5e4821830014452e3c1b29a1"),5141,M,18,17,55423,5
ObjectId("5e4821830014452e3c1b29a2"),5142,M,25,1,92101,5
ObjectId("5e4821830014452e3c1b29a3"),5143,M,18,4,44502,5
ObjectId("5e4821830014452e3c1b29a4"),5144,F,50,0,66762,5
ObjectId("5e4821830014452e3c1b29a6"),5146,M,56,1,04240,5
ObjectId("5e4821830014452e3c1b29a7"),5147,M,18,0,48314,5
ObjectId("5e4821830014452e3c1b29a8"),5148,M,25,20,98101,5
ObjectId("5e4821830014452e3c1b29a9"),5149,M,35,1,10012,5
ObjectId("5e4821830014452e3c1b29aa"),5150,M,25,3,98034,5
ObjectId("5e4821830014452e3c1b29ab"),5151,M,18,19,30662,5
ObjectId("5e4821830014452e3c1b29ac"),5152,F,25,4,44406,5
ObjectId("5e4821830014452e3c1b29ad"),5153,M,25,7,60046,5
ObjectId("5e4821830014452e3c1b29ae"),5154,M,25,16,20007,5
ObjectId("5e4821830014452e3c1b29af"),5155,M,25,16,33301,5
ObjectId("5e4821830014452e3c1b29b0"),5156,M,18,14,10024,5
ObjectId("5e4821830014452e3c1b29b1"),5157,M,35,1,74012,5
ObjectId("5e4821830014452e3c1b29b2"),5158,F,18,4,44509,5
ObjectId("5e4821830014452e3c1b29b3"),5159,M,35,7,37027,5
ObjectId("5e4821830014452e3c1b29b4"),5160,F,18,4,90066,5
ObjectId("5e4821830014452e3c1b29b5"),5161,M,25,4,30052,5
ObjectId("5e4821830014452e3c1b29b6"),5162,M,25,17,94043,5
ObjectId("5e4821830014452e3c1b29b7"),5163,M,45,6,53216,5
ObjectId("5e4821830014452e3c1b29b8"),5164,F,35,17,91107,5
ObjectId("5e4821830014452e3c1b29b9"),5165,M,35,6,91103,5
ObjectId("5e4821830014452e3c1b29ba"),5166,M,50,6,42420,5
ObjectId("5e4821830014452e3c1b29bb"),5167,M,18,15,06114,5
ObjectId("5e4821830014452e3c1b29bc"),5168,M,35,7,01720,5
ObjectId("5e4821830014452e3c1b29bd"),5169,F,50,4,53562,5
ObjectId("5e4821830014452e3c1b29be"),5170,M,18,4,63141,5
ObjectId("5e4821830014452e3c1b29bf"),5171,M,56,17,92009,5
ObjectId("5e4821830014452e3c1b29c0"),5172,F,35,11,05602,5
ObjectId("5e4821830014452e3c1b29c1"),5173,M,1,10,60423,5
ObjectId("5e4821830014452e3c1b29c2"),5174,M,45,1,45208,5
ObjectId("5e4821830014452e3c1b29c3"),5175,F,35,9,33445,5
ObjectId("5e4821830014452e3c1b29c4"),5176,M,1,10,60423,5
ObjectId("5e4821830014452e3c1b29c5"),5177,M,45,14,30005,5
ObjectId("5e4821830014452e3c1b29c6"),5178,M,50,0,45420,5
ObjectId("5e4821830014452e3c1b29c7"),5179,M,25,12,94110,5
ObjectId("5e4821830014452e3c1b29c8"),5180,M,35,11,85044,5
ObjectId("5e4821830014452e3c1b29c9"),5181,M,25,7,19003,5
ObjectId("5e4821830014452e3c1b29ca"),5182,F,35,7,55441,5
ObjectId("5e4821830014452e3c1b29cb"),5183,F,18,20,45202,5
ObjectId("5e4821830014452e3c1b29cc"),5184,M,18,20,67212,5
ObjectId("5e4821830014452e3c1b29cd"),5185,F,35,4,44485,5
ObjectId("5e4821830014452e3c1b29ce"),5186,M,35,12,96555,5
ObjectId("5e4821830014452e3c1b29cf"),5187,M,18,16,06510,5
ObjectId("5e4821830014452e3c1b29d0"),5188,F,35,9,44406,5
ObjectId("5e4821830014452e3c1b29d1"),5189,F,45,7,80304,5
ObjectId("5e4821830014452e3c1b29d2"),5190,F,35,0,85024,5
ObjectId("5e4821830014452e3c1b29d3"),5191,F,25,4,55455,5
ObjectId("5e4821830014452e3c1b29d4"),5192,M,25,7,80303,5
ObjectId("5e4821830014452e3c1b29d5"),5193,M,35,12,14619,5
ObjectId("5e4821830014452e3c1b29d6"),5194,M,25,7,55409,5
ObjectId("5e4821830014452e3c1b29d7"),5195,M,35,7,80304,5
ObjectId("5e4821830014452e3c1b29d8"),5196,M,56,7,20814,5
ObjectId("5e4821830014452e3c1b29d9"),5197,F,56,3,75001,5
ObjectId("5e4821830014452e3c1b29da"),5198,F,18,4,55118,5
ObjectId("5e4821830014452e3c1b29db"),5199,F,25,1,35243,5
ObjectId("5e4821830014452e3c1b29dc"),5200,F,35,15,43065,5
ObjectId("5e4821830014452e3c1b29dd"),5201,M,50,7,95376,5
ObjectId("5e4821830014452e3c1b29de"),5202,M,18,4,02871,5
ObjectId("5e4821830014452e3c1b29df"),5203,F,45,6,01545,5
ObjectId("5e4821830014452e3c1b29e0"),5204,M,50,13,56342,5
ObjectId("5e4821830014452e3c1b29e1"),5205,M,25,1,02908,5
ObjectId("5e4821830014452e3c1b29e2"),5206,M,35,7,91302,5
ObjectId("5e4821830014452e3c1b29e3"),5207,M,25,0,98102,5
ObjectId("5e4821830014452e3c1b29e4"),5208,M,25,4,55455,5
ObjectId("5e4821830014452e3c1b29e5"),5209,M,50,1,46077,5
ObjectId("5e4821830014452e3c1b29e6"),5210,F,35,17,60618,5
ObjectId("5e4821830014452e3c1b29e7"),5211,M,25,1,40214,5
ObjectId("5e4821830014452e3c1b29e8"),5212,M,18,2,90025,5
ObjectId("5e4821830014452e3c1b29e9"),5213,M,18,0,31211,5
ObjectId("5e4821830014452e3c1b29ea"),5214,F,35,9,07452,5
ObjectId("5e4821830014452e3c1b29eb"),5215,F,56,6,91941,5
ObjectId("5e4821830014452e3c1b29ec"),5216,M,18,2,81291,5
ObjectId("5e4821830014452e3c1b29ed"),5217,M,25,17,01060,5
ObjectId("5e4821830014452e3c1b29ee"),5218,M,18,0,89129,5
ObjectId("5e4821830014452e3c1b29ef"),5219,M,18,4,94706,5
ObjectId("5e4821830014452e3c1b29f0"),5220,M,25,7,91436,5
ObjectId("5e4821830014452e3c1b29f1"),5221,F,56,1,96734,5
ObjectId("5e4821830014452e3c1b29f2"),5222,M,25,12,94501,5
ObjectId("5e4821830014452e3c1b29f3"),5223,M,56,10,11361,5
ObjectId("5e4821830014452e3c1b29f4"),5224,M,35,1,10016,5
ObjectId("5e4821830014452e3c1b29f5"),5225,M,18,4,55120,5
ObjectId("5e4821830014452e3c1b29f6"),5226,M,35,0,98122,5
ObjectId("5e4821830014452e3c1b29f7"),5227,M,18,10,64050,5
ObjectId("5e4821830014452e3c1b29f8"),5228,M,1,0,75070,5
ObjectId("5e4821830014452e3c1b29f9"),5229,M,25,0,60173,5
ObjectId("5e4821830014452e3c1b29fa"),5230,M,25,12,91104,5
ObjectId("5e4821830014452e3c1b29fb"),5231,M,35,7,92506,5
ObjectId("5e4821830014452e3c1b29fc"),5232,M,25,4,14607,5
ObjectId("5e4821830014452e3c1b29fd"),5233,M,25,5,97213,5
ObjectId("5e4821830014452e3c1b29fe"),5234,F,25,0,60657,5
ObjectId("5e4821830014452e3c1b29ff"),5235,M,25,4,14607,5
ObjectId("5e4821830014452e3c1b2a00"),5236,M,25,14,46268,5
ObjectId("5e4821830014452e3c1b2a01"),5237,M,25,7,55441,5
ObjectId("5e4821830014452e3c1b2a02"),5238,F,50,16,07462,5
ObjectId("5e4821830014452e3c1b2a03"),5239,M,35,7,07043,5
ObjectId("5e4821830014452e3c1b2a04"),5240,F,25,0,94104,5
ObjectId("5e4821830014452e3c1b2a05"),5241,F,25,4,02138,5
ObjectId("5e4821830014452e3c1b2a06"),5242,M,25,1,14608,5
ObjectId("5e4821830014452e3c1b2a07"),5243,M,1,10,54220,5
ObjectId("5e4821830014452e3c1b2a08"),5244,M,18,4,01095,5
ObjectId("5e4821830014452e3c1b2a09"),5245,F,45,1,27615,5
ObjectId("5e4821830014452e3c1b2a0a"),5246,F,18,0,64030,5
ObjectId("5e4821830014452e3c1b2a0b"),5247,F,1,10,01915,5
ObjectId("5e4821830014452e3c1b2a0c"),5248,F,45,14,22206,5
ObjectId("5e4821830014452e3c1b2a0d"),5249,F,45,14,75006,5
ObjectId("5e4821830014452e3c1b2a0e"),5250,M,50,6,01545,5
ObjectId("5e4821830014452e3c1b2a0f"),5251,F,25,17,97330,5
ObjectId("5e4821830014452e3c1b2a10"),5252,M,25,20,60622,5
ObjectId("5e4821830014452e3c1b2a11"),5253,F,56,13,02838,5
ObjectId("5e4821830014452e3c1b2a12"),5254,M,18,4,32606,5
ObjectId("5e4821830014452e3c1b2a13"),5255,M,1,10,55305,5
ObjectId("5e4821830014452e3c1b2a14"),5256,M,25,16,30269,5
ObjectId("5e4821830014452e3c1b2a15"),5257,F,25,2,10019,5
ObjectId("5e4821830014452e3c1b2a16"),5258,M,35,4,58369,5
ObjectId("5e4821830014452e3c1b2a17"),5259,M,25,6,94404,5
ObjectId("5e4821830014452e3c1b2a18"),5260,M,35,7,78705,5
ObjectId("5e4821830014452e3c1b2a19"),5261,M,35,12,10025,5
ObjectId("5e4821830014452e3c1b2a1a"),5262,F,25,14,46220,5
ObjectId("5e4821830014452e3c1b2a1b"),5263,M,35,7,40601,5
ObjectId("5e4821830014452e3c1b2a1c"),5264,M,18,4,15217,5
ObjectId("5e4821830014452e3c1b2a1d"),5265,M,45,1,97405,5
ObjectId("5e4821830014452e3c1b2a1e"),5266,M,35,1,42718,5
ObjectId("5e4821830014452e3c1b2a1f"),5267,M,35,7,20191,5
ObjectId("5e4821830014452e3c1b2a20"),5268,F,25,2,68502,5
ObjectId("5e4821830014452e3c1b2a21"),5269,M,18,0,37211,5
ObjectId("5e4821830014452e3c1b2a22"),5270,M,25,12,87571,5
ObjectId("5e4821830014452e3c1b2a23"),5271,F,25,0,94110,5
ObjectId("5e4821830014452e3c1b2a24"),5272,M,25,7,90210,5
ObjectId("5e4821830014452e3c1b2a25"),5273,M,56,20,91030,5
ObjectId("5e4821830014452e3c1b2a26"),5274,M,25,0,60611,5
ObjectId("5e4821830014452e3c1b2a27"),5275,M,25,17,60611,5
ObjectId("5e4821830014452e3c1b2a28"),5276,F,25,4,91740,5
ObjectId("5e4821830014452e3c1b2a29"),5277,M,25,20,91740,5
ObjectId("5e4821830014452e3c1b2a2a"),5278,F,25,7,55122,5
ObjectId("5e4821830014452e3c1b2a2b"),5279,F,25,14,55418,5
ObjectId("5e4821830014452e3c1b2a2c"),5280,M,18,4,12604,5
ObjectId("5e4821830014452e3c1b2a2d"),5281,M,25,2,90210,5
ObjectId("5e4821830014452e3c1b2a2e"),5282,F,18,4,63146,5
ObjectId("5e4821830014452e3c1b2a2f"),5283,M,18,2,63138,5
ObjectId("5e4821830014452e3c1b2a30"),5284,M,25,16,55426,5
ObjectId("5e4821830014452e3c1b2a31"),5285,M,18,4,55410,5
ObjectId("5e4821830014452e3c1b2a32"),5286,M,45,16,97068,5
ObjectId("5e4821830014452e3c1b2a33"),5287,M,25,8,85203,5
ObjectId("5e4821830014452e3c1b2a34"),5288,M,56,13,94114,5
ObjectId("5e4821830014452e3c1b2a35"),5289,M,45,2,94102,5
ObjectId("5e4821830014452e3c1b2a36"),5290,F,18,4,60613,5
ObjectId("5e4821830014452e3c1b2a37"),5291,M,45,1,44406,5
ObjectId("5e4821830014452e3c1b2a38"),5292,M,25,0,97401,5
ObjectId("5e4821830014452e3c1b2a39"),5293,M,25,12,95030,5
ObjectId("5e4821830014452e3c1b2a3a"),5294,M,25,2,60626,5
ObjectId("5e4821830014452e3c1b2a3b"),5295,M,35,7,55124,5
ObjectId("5e4821830014452e3c1b2a3c"),5296,F,1,0,27245,5
ObjectId("5e4821830014452e3c1b2a3d"),5297,M,25,12,19067,5
ObjectId("5e4821830014452e3c1b2a3e"),5298,M,35,17,55126,5
ObjectId("5e4821830014452e3c1b2a3f"),5299,M,25,2,43202,5
ObjectId("5e4821830014452e3c1b2a40"),5300,M,25,20,94111,5
ObjectId("5e4821830014452e3c1b2a41"),5301,M,25,17,00693,5
ObjectId("5e4821830014452e3c1b2a42"),5302,F,1,10,02332,5
ObjectId("5e4821830014452e3c1b2a43"),5303,F,56,6,45504,5
ObjectId("5e4821830014452e3c1b2a44"),5304,F,35,9,55410,5
ObjectId("5e4821830014452e3c1b2a45"),5305,F,18,4,95602,5
ObjectId("5e4821830014452e3c1b2a46"),5306,F,25,17,92121,5
ObjectId("5e4821830014452e3c1b2a47"),5307,M,25,5,85281,5
ObjectId("5e4821830014452e3c1b2a48"),5308,M,56,7,27410,5
ObjectId("5e4821830014452e3c1b2a49"),5309,M,25,0,02478,5
ObjectId("5e4821830014452e3c1b2a4a"),5310,F,56,1,60605,5
ObjectId("5e4821830014452e3c1b2a4c"),5312,M,25,1,10463,5
ObjectId("5e4821830014452e3c1b2a4d"),5313,M,56,0,55406,5
ObjectId("5e4821830014452e3c1b2a4e"),5314,F,25,0,94107,5
ObjectId("5e4821830014452e3c1b2a4f"),5315,M,25,12,22903,5
ObjectId("5e4821830014452e3c1b2a50"),5316,M,18,4,55104,5
ObjectId("5e4821830014452e3c1b2a51"),5317,F,25,0,02138,5
ObjectId("5e4821830014452e3c1b2a52"),5318,M,18,17,98122,5
ObjectId("5e4821830014452e3c1b2a53"),5319,M,18,17,94941,5
ObjectId("5e4821830014452e3c1b2a54"),5320,F,18,5,43201,5
ObjectId("5e4821830014452e3c1b2a55"),5321,M,25,4,02457,5
ObjectId("5e4821830014452e3c1b2a56"),5322,M,35,17,97330,5
ObjectId("5e4821830014452e3c1b2a57"),5323,M,25,20,94122,5
ObjectId("5e4821830014452e3c1b2a58"),5324,M,25,7,02150,5
ObjectId("5e4821830014452e3c1b2a59"),5325,F,50,7,86001,5
ObjectId("5e4821830014452e3c1b2a5a"),5326,M,25,2,55408,5
ObjectId("5e4821830014452e3c1b2a5b"),5327,M,25,7,55408,5
ObjectId("5e4821830014452e3c1b2a5c"),5328,F,25,4,91740,5
ObjectId("5e4821830014452e3c1b2a5d"),5329,F,25,5,91773,5
ObjectId("5e4821830014452e3c1b2a5e"),5330,F,25,0,19143,5
ObjectId("5e4821830014452e3c1b2a5f"),5331,M,35,14,06880,5
ObjectId("5e4821830014452e3c1b2a60"),5332,M,18,4,30332,5
ObjectId("5e4821830014452e3c1b2a61"),5333,F,25,7,02332,5
ObjectId("5e4821830014452e3c1b2a62"),5334,F,56,13,46140,5
ObjectId("5e4821830014452e3c1b2a63"),5335,M,25,14,75093,5
ObjectId("5e4821830014452e3c1b2a64"),5336,M,56,7,75041,5
ObjectId("5e4821830014452e3c1b2a66"),5338,M,25,17,27609,5
ObjectId("5e4821830014452e3c1b2a67"),5339,M,18,17,60193,5
ObjectId("5e4821830014452e3c1b2a68"),5340,F,50,3,95032,5
ObjectId("5e4821830014452e3c1b2a69"),5341,F,25,3,85018,5
ObjectId("5e4821830014452e3c1b2a6a"),5342,F,35,7,22039,5
ObjectId("5e4821830014452e3c1b2a6b"),5343,F,25,9,60201,5
ObjectId("5e4821830014452e3c1b2a6c"),5344,F,50,1,98177,5
ObjectId("5e4821830014452e3c1b2a6d"),5345,F,25,17,80003,5
ObjectId("5e4821830014452e3c1b2a6e"),5346,F,25,3,97330,5
ObjectId("5e4821830014452e3c1b2a6f"),5347,M,25,6,53705,5
ObjectId("5e4821830014452e3c1b2a70"),5348,M,18,5,55414,5
ObjectId("5e4821830014452e3c1b2a71"),5349,F,50,2,97424,5
ObjectId("5e4821830014452e3c1b2a72"),5350,M,18,5,55344,5
ObjectId("5e4821830014452e3c1b2a73"),5351,F,45,1,85259,5
ObjectId("5e4821830014452e3c1b2a74"),5352,F,35,5,55306,5
ObjectId("5e4821830014452e3c1b2a75"),5353,M,25,6,77030,5
ObjectId("5e4821830014452e3c1b2a76"),5354,F,45,3,78759,5
ObjectId("5e4821830014452e3c1b2a77"),5355,M,56,0,78232,5
ObjectId("5e4821830014452e3c1b2a78"),5356,M,45,0,78703,5
ObjectId("5e4821830014452e3c1b2a79"),5357,F,18,20,60123,5
ObjectId("5e4821830014452e3c1b2a7a"),5358,M,35,7,10625,5
ObjectId("5e4821830014452e3c1b2a7b"),5359,M,18,16,27705,5
ObjectId("5e4821830014452e3c1b2a7c"),5360,M,18,12,43650,5
ObjectId("5e4821830014452e3c1b2a7d"),5361,F,50,16,92026,5
ObjectId("5e4821830014452e3c1b2a7e"),5362,M,35,13,63130,5
ObjectId("5e4821830014452e3c1b2a7f"),5363,M,56,13,30673,5
ObjectId("5e4821830014452e3c1b2a80"),5364,F,25,3,55408,5
ObjectId("5e4821830014452e3c1b2a81"),5365,M,18,12,90250,5
ObjectId("5e4821830014452e3c1b2a82"),5366,M,18,12,90045,5
ObjectId("5e4821830014452e3c1b2a83"),5367,M,18,4,55344,5
ObjectId("5e4821830014452e3c1b2a84"),5368,F,25,17,20120,5
ObjectId("5e4821830014452e3c1b2a85"),5369,M,25,15,02139,5
ObjectId("5e4821830014452e3c1b2a86"),5370,M,25,12,98074,5
ObjectId("5e4821830014452e3c1b2a87"),5371,M,25,11,55408,5
ObjectId("5e4821830014452e3c1b2a88"),5372,M,25,4,10549,5
ObjectId("5e4821830014452e3c1b2a89"),5373,M,18,12,55112,5
ObjectId("5e4821830014452e3c1b2a8a"),5374,M,35,7,38018,5
ObjectId("5e4821830014452e3c1b2a8b"),5375,M,25,0,02131,5
ObjectId("5e4821830014452e3c1b2a8c"),5376,M,25,17,94538,5
ObjectId("5e4821830014452e3c1b2a8d"),5377,F,18,3,10017,5
ObjectId("5e4821830014452e3c1b2a8e"),5378,M,35,18,10463,5
ObjectId("5e4821830014452e3c1b2a8f"),5379,M,25,7,84095,5
ObjectId("5e4821830014452e3c1b2a90"),5380,M,18,4,01125,5
ObjectId("5e4821830014452e3c1b2a91"),5381,M,25,14,10009,5
ObjectId("5e4821830014452e3c1b2a92"),5382,M,18,4,07461,5
ObjectId("5e4821830014452e3c1b2a93"),5383,M,35,1,55430,5
ObjectId("5e4821830014452e3c1b2a94"),5384,F,25,3,94117,5
ObjectId("5e4821830014452e3c1b2a95"),5385,M,25,12,85226,5
ObjectId("5e4821830014452e3c1b2a96"),5386,M,25,14,60045,5
ObjectId("5e4821830014452e3c1b2a97"),5387,F,25,1,45056,5
ObjectId("5e4821830014452e3c1b2a98"),5388,F,18,4,10580,5
ObjectId("5e4821830014452e3c1b2a99"),5389,M,45,7,01905,5
ObjectId("5e4821830014452e3c1b2a9a"),5390,M,1,0,78130,5
ObjectId("5e4821830014452e3c1b2a9b"),5391,M,25,7,10016,5
ObjectId("5e4821830014452e3c1b2a9c"),5392,M,50,1,98112,5
ObjectId("5e4821830014452e3c1b2a9d"),5393,M,35,7,10471,5
ObjectId("5e4821830014452e3c1b2a9e"),5394,M,18,0,60618,5
ObjectId("5e4821830014452e3c1b2a9f"),5395,M,50,1,13224,5
ObjectId("5e4821830014452e3c1b2aa0"),5396,M,25,6,89118,5
ObjectId("5e4821830014452e3c1b2aa1"),5397,M,18,0,60451,5
ObjectId("5e4821830014452e3c1b2aa2"),5398,M,56,17,71301,5
ObjectId("5e4821830014452e3c1b2aa3"),5399,M,25,1,12553,5
ObjectId("5e4821830014452e3c1b2aa4"),5400,F,18,4,30010,5
ObjectId("5e4821830014452e3c1b2aa5"),5401,F,18,1,20003,5
ObjectId("5e4821830014452e3c1b2aa6"),5402,F,25,0,30102,5
ObjectId("5e4821830014452e3c1b2aa7"),5403,M,1,10,59801,5
ObjectId("5e4821830014452e3c1b2aa8"),5404,M,25,0,30068,5
ObjectId("5e4821830014452e3c1b2aa9"),5405,F,50,7,12866,5
ObjectId("5e4821830014452e3c1b2aaa"),5406,F,35,0,49504,5
ObjectId("5e4821830014452e3c1b2aab"),5407,F,35,17,30096,5
ObjectId("5e4821830014452e3c1b2aad"),5409,M,45,1,60091,5
ObjectId("5e4821830014452e3c1b2aae"),5410,F,45,2,21212,5
ObjectId("5e4821830014452e3c1b2aaf"),5411,F,1,19,14850,5
ObjectId("5e4821830014452e3c1b2ab0"),5412,M,25,12,97330,5
ObjectId("5e4821830014452e3c1b2ab1"),5413,M,35,1,59801,5
ObjectId("5e4821830014452e3c1b2ab2"),5414,M,1,10,07652,5
ObjectId("5e4821830014452e3c1b2ab3"),5415,F,25,7,03862,5
ObjectId("5e4821830014452e3c1b2ab4"),5416,F,25,5,01801,5
ObjectId("5e4821830014452e3c1b2ab5"),5417,M,18,17,19030,5
ObjectId("5e4821830014452e3c1b2ab6"),5418,F,25,0,53589,5
ObjectId("5e4821830014452e3c1b2ab7"),5419,F,18,12,05055,5
ObjectId("5e4821830014452e3c1b2ab8"),5420,F,1,19,14850,5
ObjectId("5e4821830014452e3c1b2ab9"),5421,M,35,17,22030,5
ObjectId("5e4821830014452e3c1b2aba"),5422,M,50,7,94114,5
ObjectId("5e4821830014452e3c1b2abb"),5423,F,50,5,60714,5
ObjectId("5e4821830014452e3c1b2abc"),5424,F,35,2,80012,5
ObjectId("5e4821830014452e3c1b2abd"),5425,M,18,4,53211,5
ObjectId("5e4821830014452e3c1b2abe"),5426,M,25,14,95821,5
ObjectId("5e4821830014452e3c1b2abf"),5427,M,35,19,11201,5
ObjectId("5e4821830014452e3c1b2ac0"),5428,F,25,6,28412,5
ObjectId("5e4821830014452e3c1b2ac1"),5429,F,25,1,02460,5
ObjectId("5e4821830014452e3c1b2ac2"),5430,F,45,1,26505,5
ObjectId("5e4821830014452e3c1b2ac3"),5431,M,56,1,19026,5
ObjectId("5e4821830014452e3c1b2ac4"),5432,M,56,13,01742,5
ObjectId("5e4821830014452e3c1b2ac5"),5433,F,35,17,45014,5
ObjectId("5e4821830014452e3c1b2ac6"),5434,F,25,7,60618,5
ObjectId("5e4821830014452e3c1b2ac7"),5435,M,45,18,02557,5
ObjectId("5e4821830014452e3c1b2ac8"),5436,M,18,4,90024,5
ObjectId("5e4821830014452e3c1b2ac9"),5437,M,25,11,55426,5
ObjectId("5e4821830014452e3c1b2aca"),5438,M,25,14,60048,5
ObjectId("5e4821830014452e3c1b2acb"),5439,M,56,13,19119,5
ObjectId("5e4821830014452e3c1b2acc"),5440,F,45,2,37923,5
ObjectId("5e4821830014452e3c1b2acd"),5441,M,50,7,95762,5
ObjectId("5e4821830014452e3c1b2ace"),5442,M,25,7,63110,5
ObjectId("5e4821830014452e3c1b2acf"),5443,M,25,12,01915,5
ObjectId("5e4821830014452e3c1b2ad0"),5444,F,18,4,55449,5
ObjectId("5e4821830014452e3c1b2ad1"),5445,M,25,0,43223,5
ObjectId("5e4821830014452e3c1b2ad2"),5446,F,50,1,65203,5
ObjectId("5e4821830014452e3c1b2ad3"),5447,M,45,2,60626,5
ObjectId("5e4821830014452e3c1b2ad4"),5448,M,45,19,60626,5
ObjectId("5e4821830014452e3c1b2ad5"),5449,M,18,12,01702,5
ObjectId("5e4821830014452e3c1b2ad6"),5450,M,18,12,02143,5
ObjectId("5e4821830014452e3c1b2ad7"),5451,F,25,1,98115,5
ObjectId("5e4821830014452e3c1b2ad8"),5452,M,35,6,10011,5
ObjectId("5e4821830014452e3c1b2ad9"),5453,M,18,4,30305,5
ObjectId("5e4821830014452e3c1b2ada"),5454,M,35,7,10001,5
ObjectId("5e4821830014452e3c1b2adb"),5455,F,18,17,55449,5
ObjectId("5e4821830014452e3c1b2adc"),5456,M,35,1,32312,5
ObjectId("5e4821830014452e3c1b2add"),5457,M,18,12,55405,5
ObjectId("5e4821830014452e3c1b2ade"),5458,F,18,2,98102,5
ObjectId("5e4821830014452e3c1b2adf"),5459,F,1,10,99016,5
ObjectId("5e4821830014452e3c1b2ae0"),5460,M,18,4,02143,5
ObjectId("5e4821830014452e3c1b2ae1"),5461,M,50,0,94025,5
ObjectId("5e4821830014452e3c1b2ae2"),5462,M,25,17,89103,5
ObjectId("5e4821830014452e3c1b2ae3"),5463,M,35,0,53202,5
ObjectId("5e4821830014452e3c1b2ae4"),5464,M,35,7,77079,5
ObjectId("5e4821830014452e3c1b2ae5"),5465,F,25,0,10019,5
ObjectId("5e4821830014452e3c1b2ae6"),5466,M,25,12,98033,5
ObjectId("5e4821830014452e3c1b2ae7"),5467,M,35,0,63366,5
ObjectId("5e4821830014452e3c1b2ae8"),5468,M,25,12,94618,5
ObjectId("5e4821830014452e3c1b2ae9"),5469,M,35,12,20171,5
ObjectId("5e4821830014452e3c1b2aeb"),5471,M,18,7,10016,5
ObjectId("5e4821830014452e3c1b2aec"),5472,M,35,1,27909,5
ObjectId("5e4821830014452e3c1b2aee"),5474,M,25,12,20009,5
ObjectId("5e4821830014452e3c1b2aef"),5475,M,25,4,94110,5
ObjectId("5e4821830014452e3c1b2af0"),5476,F,35,0,20037,5
ObjectId("5e4821830014452e3c1b2af1"),5477,M,35,1,55343,5
ObjectId("5e4821830014452e3c1b2af2"),5478,M,35,7,02766,5
ObjectId("5e4821830014452e3c1b2af3"),5479,M,35,1,50014,5
ObjectId("5e4821830014452e3c1b2af4"),5480,F,25,14,07030,5
ObjectId("5e4821830014452e3c1b2af5"),5481,M,45,12,55449,5
ObjectId("5e4821830014452e3c1b2af6"),5482,M,18,7,10014,5
ObjectId("5e4821830014452e3c1b2af7"),5483,F,25,6,15202,5
ObjectId("5e4821830014452e3c1b2af8"),5484,M,45,17,21742,5
ObjectId("5e4821830014452e3c1b2af9"),5485,M,25,4,08544,5
ObjectId("5e4821830014452e3c1b2afa"),5486,M,25,0,17821,5
ObjectId("5e4821830014452e3c1b2afb"),5487,M,25,17,95136,5
ObjectId("5e4821830014452e3c1b2afc"),5488,M,25,15,91125,5
ObjectId("5e4821830014452e3c1b2afd"),5489,M,18,7,94104,5
ObjectId("5e4821830014452e3c1b2afe"),5490,M,45,17,80907,5
ObjectId("5e4821830014452e3c1b2aff"),5491,M,18,7,10016,5
ObjectId("5e4821830014452e3c1b2b00"),5492,M,18,4,55104,5
ObjectId("5e4821830014452e3c1b2b01"),5493,M,35,12,96797,5
ObjectId("5e4821830014452e3c1b2b02"),5494,F,35,17,94306,5
ObjectId("5e4821830014452e3c1b2b03"),5495,F,18,4,95076,5
ObjectId("5e4821830014452e3c1b2b04"),5496,M,25,7,90069,5
ObjectId("5e4821830014452e3c1b2b05"),5497,M,25,4,60201,5
